timestamp,Q,I,F
227707,13.20,34.36,4104.00
227738,-6.93,26.33,131328.00
227769,13.10,34.49,4104.00
227801,-7.02,26.38,131328.00
227832,13.32,34.75,4104.00
227863,-7.03,26.41,131328.00
227894,13.24,34.60,4104.00
227925,-7.16,26.58,131328.00
227957,13.24,34.72,4104.00
227988,-6.97,26.67,131328.00
228019,13.26,34.45,4104.00
228050,-7.14,26.78,131328.00
228081,13.35,34.56,4104.00
228113,-7.02,27.13,131328.00
228144,13.46,34.41,4104.00
228175,-7.06,27.02,131328.00
228206,13.35,34.69,4104.00
228237,-7.12,27.33,131328.00
228269,13.61,34.92,4104.00
228300,-7.12,27.48,131328.00
228331,13.51,34.81,4104.00
228362,-7.21,27.74,131328.00
228393,13.55,34.85,4104.00
228424,-7.19,27.83,131328.00
228456,13.72,34.70,4104.00
228487,-7.14,28.14,131328.00
228518,13.75,34.86,4104.00
228549,-7.16,28.13,131328.00
228580,13.78,35.25,4104.00
228612,-7.01,28.33,131328.00
228643,13.71,35.22,4104.00
228674,-6.81,28.36,131328.00
228705,13.71,35.17,4104.00
228736,-7.18,28.62,131328.00
228768,13.81,35.25,4104.00
228799,-7.12,28.58,131328.00
228830,14.01,35.02,4104.00
228861,-6.94,28.64,131328.00
228892,13.71,35.32,4104.00
228923,-7.06,28.87,131328.00
228955,13.83,35.33,4104.00
228986,-7.09,28.74,131328.00
229017,13.83,35.28,4104.00
229048,-7.19,28.69,131328.00
229079,13.90,35.42,4104.00
229111,-7.16,28.67,131328.00
229142,13.84,35.52,4104.00
229173,-7.33,28.43,131328.00
229204,13.85,35.30,4104.00
229235,-7.23,28.77,131328.00
229267,13.94,35.38,4104.00
229298,-7.20,28.56,131328.00
229329,13.79,35.19,4104.00
229360,-7.12,28.56,131328.00
229391,13.80,34.89,4104.00
229423,-6.99,28.33,131328.00
229454,13.74,35.08,4104.00
229485,-7.18,28.30,131328.00
229516,13.71,35.19,4104.00
229547,-7.15,28.20,131328.00
229578,13.51,34.94,4104.00
229610,-6.95,28.08,131328.00
229641,13.66,34.76,4104.00
229672,-6.81,27.90,131328.00
229703,13.61,34.90,4104.00
229734,-6.99,27.84,131328.00
229766,13.67,34.64,4104.00
229797,-7.11,27.52,131328.00
229828,13.55,34.78,4104.00
229859,-7.12,27.50,131328.00
229890,13.59,34.60,4104.00
229922,-7.05,27.56,131328.00
229953,13.57,34.41,4104.00
229984,-6.93,27.23,131328.00
230015,13.45,34.75,4104.00
230046,-7.07,27.11,131328.00
230077,13.26,34.48,4104.00
230109,-7.01,26.99,131328.00
230140,13.31,34.47,4104.00
230171,-6.97,26.83,131328.00
230202,13.21,34.32,4104.00
230233,-7.21,26.67,131328.00
230265,13.34,34.06,4104.00
230296,-6.77,26.64,131328.00
230327,13.00,34.26,4104.00
230358,-7.04,26.51,131328.00
230389,13.28,34.00,4104.00
230421,-7.08,26.36,131328.00
230452,13.24,33.96,4104.00
230483,-6.84,26.34,131328.00
230514,13.25,34.26,4104.00
230545,-6.81,26.41,131328.00
230576,13.16,33.99,4104.00
230608,-6.91,26.24,131328.00
230639,13.08,34.20,4104.00
230670,-7.02,25.97,131328.00
230701,13.00,34.27,4104.00
230732,-7.16,26.00,131328.00
230764,13.06,34.01,4104.00
230795,-7.12,26.02,131328.00
230826,13.11,34.09,4104.00
230857,-6.82,25.99,131328.00
230888,13.16,33.87,4104.00
230920,-7.06,25.95,131328.00
230951,12.98,34.26,4104.00
230982,-6.87,25.74,131328.00
231013,13.09,33.90,4104.00
231044,-6.91,26.07,131328.00
231076,13.10,33.93,4104.00
231107,-6.98,25.62,131328.00
231138,13.07,34.04,4104.00
231169,-7.03,25.68,131328.00
231200,13.07,33.93,4104.00
231231,-7.10,25.66,131328.00
231263,12.92,34.02,4104.00
231294,-7.01,25.72,131328.00
231325,12.95,34.25,4104.00
231356,-6.95,25.84,131328.00
231387,12.79,34.09,4104.00
231419,-7.06,25.56,131328.00
231450,12.90,34.01,4104.00
231481,-7.13,25.61,131328.00
231512,12.81,34.08,4104.00
231543,-6.95,25.59,131328.00
231575,13.06,33.96,4104.00
231606,-6.91,25.54,131328.00
231637,12.79,34.12,4104.00
231668,-7.06,25.54,131328.00
231699,13.03,34.12,4104.00
231730,-7.00,25.69,131328.00
231762,13.08,34.00,4104.00
231793,-6.91,25.66,131328.00
231824,12.94,34.17,4104.00
231855,-7.05,25.66,131328.00
231886,12.84,34.15,4104.00
231918,-6.87,25.70,131328.00
231949,13.04,34.29,4104.00
231980,-7.03,25.57,131328.00
232011,12.96,34.39,4104.00
232042,-7.14,25.81,131328.00
232074,13.03,34.13,4104.00
232105,-7.30,25.68,131328.00
232136,13.05,34.08,4104.00
232167,-7.16,25.89,131328.00
232198,13.22,34.44,4104.00
232230,-6.95,26.03,131328.00
232261,13.03,34.17,4104.00
232292,-7.08,26.13,131328.00
232323,13.14,34.19,4104.00
232354,-7.03,26.14,131328.00
232385,13.32,34.20,4104.00
232417,-7.01,26.56,131328.00
232448,13.34,34.08,4104.00
232479,-7.11,26.65,131328.00
232510,13.39,34.35,4104.00
232541,-7.05,26.85,131328.00
232573,13.37,34.48,4104.00
232604,-6.95,27.05,131328.00
232635,13.38,34.56,4104.00
232666,-6.97,27.37,131328.00
232697,13.45,34.89,4104.00
232729,-7.01,27.52,131328.00
232760,13.59,35.08,4104.00
232791,-7.10,27.78,131328.00
232822,13.72,34.89,4104.00
232853,-7.04,28.13,131328.00
232884,13.77,34.90,4104.00
232916,-6.95,28.17,131328.00
232947,13.63,35.21,4104.00
232978,-7.06,28.46,131328.00
233009,13.77,35.20,4104.00
233040,-7.04,28.50,131328.00
233072,13.83,35.46,4104.00
233103,-6.94,28.88,131328.00
233134,13.90,35.23,4104.00
233165,-6.91,29.06,131328.00
233196,14.02,35.40,4104.00
233228,-6.84,28.97,131328.00
233259,14.13,35.47,4104.00
233290,-6.91,29.32,131328.00
233321,14.08,35.71,4104.00
233352,-7.10,29.24,131328.00
233384,14.11,35.53,4104.00
233415,-7.04,29.59,131328.00
233446,14.01,36.00,4104.00
233477,-7.06,29.68,131328.00
233508,14.00,35.76,4104.00
233539,-6.92,29.85,131328.00
233571,13.99,35.91,4104.00
233602,-7.09,29.48,131328.00
233633,14.04,35.87,4104.00
233664,-6.73,29.65,131328.00
233695,14.08,35.62,4104.00
233727,-6.87,29.62,131328.00
233758,14.02,35.71,4104.00
233789,-7.21,29.41,131328.00
233820,14.12,35.77,4104.00
233851,-7.06,29.33,131328.00
233883,14.07,35.60,4104.00
233914,-7.04,28.98,131328.00
233945,13.86,35.40,4104.00
233976,-7.08,29.08,131328.00
234007,13.87,35.14,4104.00
234038,-7.08,28.69,131328.00
234070,13.90,35.08,4104.00
234101,-6.98,28.40,131328.00
234132,13.83,34.99,4104.00
234163,-7.07,28.26,131328.00
234194,13.65,35.21,4104.00
234226,-6.89,28.06,131328.00
234257,13.78,35.16,4104.00
234288,-7.08,27.74,131328.00
234319,13.66,35.11,4104.00
234350,-7.04,27.70,131328.00
234382,13.56,35.03,4104.00
234413,-7.05,27.49,131328.00
234444,13.52,34.86,4104.00
234475,-7.08,27.50,131328.00
234506,13.50,34.89,4104.00
234538,-6.75,27.37,131328.00
234569,13.32,34.76,4104.00
234600,-6.90,27.35,131328.00
234631,13.34,34.56,4104.00
234662,-6.91,27.14,131328.00
234693,13.25,34.58,4104.00
234725,-6.97,26.92,131328.00
234756,13.27,34.52,4104.00
234787,-6.89,26.80,131328.00
234818,13.38,34.44,4104.00
234849,-7.03,26.65,131328.00
234881,13.28,34.07,4104.00
234912,-6.98,26.64,131328.00
234943,13.12,34.28,4104.00
234974,-6.99,26.58,131328.00
235005,13.25,34.36,4104.00
235037,-7.09,26.24,131328.00
235068,13.00,34.21,4104.00
235099,-7.03,26.19,131328.00
235130,13.12,34.21,4104.00
235161,-7.02,26.10,131328.00
235192,13.00,34.19,4104.00
235224,-6.99,25.90,131328.00
235255,13.08,34.08,4104.00
235286,-6.91,26.23,131328.00
235317,13.02,34.11,4104.00
235348,-7.01,25.94,131328.00
235380,13.08,34.29,4104.00
235411,-7.12,25.79,131328.00
235442,13.00,34.12,4104.00
235473,-7.20,25.93,131328.00
235504,13.00,34.40,4104.00
235536,-7.00,25.79,131328.00
235567,13.11,34.05,4104.00
235598,-7.03,25.76,131328.00
235629,12.87,34.14,4104.00
235660,-6.92,25.64,131328.00
235692,12.96,34.27,4104.00
235723,-7.01,25.80,131328.00
235754,12.95,34.51,4104.00
235785,-6.90,25.98,131328.00
235816,13.13,34.19,4104.00
235847,-6.99,25.81,131328.00
235879,13.07,34.17,4104.00
235910,-7.03,25.76,131328.00
235941,12.94,34.21,4104.00
235972,-6.92,25.78,131328.00
236003,13.11,34.17,4104.00
236035,-6.72,25.72,131328.00
236066,13.04,34.19,4104.00
236097,-7.10,25.60,131328.00
236128,12.92,34.34,4104.00
236159,-6.94,25.76,131328.00
236191,12.90,34.42,4104.00
236222,-7.14,25.78,131328.00
236253,12.86,34.36,4104.00
236284,-7.05,25.61,131328.00
236315,13.09,34.28,4104.00
236346,-6.93,25.76,131328.00
236378,13.02,34.42,4104.00
236409,-7.01,25.69,131328.00
236440,13.07,34.40,4104.00
236471,-6.93,25.89,131328.00
236502,13.11,34.27,4104.00
236534,-6.89,25.68,131328.00
236565,12.98,34.31,4104.00
236596,-7.19,25.58,131328.00
236627,12.98,34.39,4104.00
236658,-7.03,25.64,131328.00
236690,13.03,34.46,4104.00
236721,-6.95,25.84,131328.00
236752,13.19,34.58,4104.00
236783,-6.93,26.19,131328.00
236814,13.23,34.62,4104.00
236846,-6.97,26.35,131328.00
236877,13.26,34.45,4104.00
236908,-6.77,26.37,131328.00
236939,13.24,34.36,4104.00
236970,-7.05,26.43,131328.00
237001,13.11,34.47,4104.00
237033,-6.95,26.32,131328.00
237064,13.13,34.30,4104.00
237095,-7.05,26.06,131328.00
237126,13.12,34.53,4104.00
237157,-6.80,26.06,131328.00
237189,13.05,34.08,4104.00
237220,-6.84,25.94,131328.00
237251,13.25,34.00,4104.00
237282,-6.70,25.98,131328.00
237313,12.98,34.13,4104.00
237345,-6.92,25.92,131328.00
237376,13.11,34.50,4104.00
237407,-6.85,25.90,131328.00
237438,13.16,34.40,4104.00
237469,-6.98,25.79,131328.00
237500,12.94,34.35,4104.00
237532,-6.93,25.92,131328.00
237563,13.06,34.18,4104.00
237594,-6.79,25.78,131328.00
237625,12.96,34.11,4104.00
237656,-6.89,25.94,131328.00
237688,12.86,34.21,4104.00
237719,-6.79,25.84,131328.00
237750,12.97,34.42,4104.00
237781,-6.99,25.69,131328.00
237812,12.90,34.25,4104.00
237844,-6.91,25.80,131328.00
237875,12.90,34.19,4104.00
237906,-7.10,25.72,131328.00
237937,13.16,34.16,4104.00
237968,-6.95,25.92,131328.00
238000,13.12,34.05,4104.00
238031,-7.04,25.63,131328.00
238062,12.89,34.33,4104.00
238093,-6.93,25.53,131328.00
238124,13.11,34.17,4104.00
238155,-7.04,25.94,131328.00
238187,12.98,34.44,4104.00
238218,-6.77,25.81,131328.00
238249,13.07,34.39,4104.00
238280,-7.04,25.65,131328.00
238311,13.10,34.13,4104.00
238343,-6.69,25.98,131328.00
238374,13.05,34.08,4104.00
238405,-6.71,25.89,131328.00
238436,12.96,34.30,4104.00
238467,-6.89,25.54,131328.00
238499,13.08,34.11,4104.00
238530,-6.75,25.56,131328.00
238561,12.96,34.11,4104.00
238592,-6.73,25.73,131328.00
238623,13.01,34.01,4104.00
238654,-6.77,25.72,131328.00
238686,12.92,34.29,4104.00
238717,-7.06,25.64,131328.00
238748,12.79,34.14,4104.00
238779,-7.07,25.66,131328.00
238810,13.03,34.03,4104.00
238842,-6.98,25.66,131328.00
238873,12.79,34.12,4104.00
238904,-6.87,25.54,131328.00
238935,12.92,34.22,4104.00
238966,-6.80,25.54,131328.00
238998,12.77,34.11,4104.00
239029,-7.02,25.49,131328.00
239060,12.96,34.01,4104.00
239091,-6.94,25.39,131328.00
239122,13.06,33.93,4104.00
239153,-7.10,25.27,131328.00
239185,12.94,34.34,4104.00
239216,-7.02,25.29,131328.00
239247,13.00,33.93,4104.00
239278,-7.01,25.32,131328.00
239309,12.79,34.00,4104.00
239341,-6.69,25.41,131328.00
239372,12.94,34.01,4104.00
239403,-6.72,25.49,131328.00
239434,12.79,34.01,4104.00
239465,-6.97,25.27,131328.00
239497,12.85,34.01,4104.00
239528,-7.08,25.29,131328.00
239559,12.83,34.17,4104.00
239590,-6.85,25.35,131328.00
239621,12.82,34.29,4104.00
239653,-6.91,25.27,131328.00
239684,12.95,34.01,4104.00
239715,-6.90,25.25,131328.00
239746,12.75,34.11,4104.00
239777,-7.00,25.19,131328.00
239808,12.80,34.14,4104.00
239840,-7.00,25.26,131328.00
239871,12.77,34.15,4104.00
239902,-7.01,25.51,131328.00
239933,12.91,33.92,4104.00
239964,-6.95,25.25,131328.00
239996,12.88,34.32,4104.00
240027,-7.10,25.23,131328.00
240058,13.02,33.94,4104.00
240089,-7.15,25.25,131328.00
240120,12.90,34.25,4104.00
240152,-7.14,25.13,131328.00
240183,12.94,33.89,4104.00
240214,-7.20,25.39,131328.00
240245,12.95,33.97,4104.00
240276,-6.71,25.20,131328.00
240307,12.96,33.91,4104.00
240339,-7.04,25.15,131328.00
240370,12.87,34.17,4104.00
240401,-6.79,25.25,131328.00
240432,12.89,34.29,4104.00
240463,-7.03,25.23,131328.00
240495,12.88,33.94,4104.00
240526,-7.01,25.18,131328.00
240557,12.95,34.29,4104.00
240588,-6.96,25.07,131328.00
240619,12.76,34.01,4104.00
240651,-6.89,25.31,131328.00
240682,12.83,34.03,4104.00
240713,-7.05,25.08,131328.00
240744,13.05,34.01,4104.00
240775,-6.95,25.29,131328.00
240807,12.98,33.91,4104.00
240838,-6.99,25.15,131328.00
240869,12.71,34.09,4104.00
240900,-6.75,25.12,131328.00
240931,12.75,34.11,4104.00
240962,-6.99,25.15,131328.00
240994,12.94,34.00,4104.00
241025,-7.07,25.10,131328.00
241056,12.99,34.23,4104.00
241087,-7.21,25.10,131328.00
241118,12.96,34.03,4104.00
241150,-6.81,25.11,131328.00
241181,12.85,34.28,4104.00
241212,-6.94,25.21,131328.00
241243,12.85,34.07,4104.00
241274,-7.09,25.23,131328.00
241306,12.83,34.44,4104.00
241337,-6.94,25.21,131328.00
241368,12.83,34.30,4104.00
241399,-6.94,25.22,131328.00
241430,12.72,34.19,4104.00
241461,-6.89,25.05,131328.00
241493,12.70,34.13,4104.00
241524,-6.90,25.07,131328.00
241555,12.94,33.91,4104.00
241586,-6.89,25.29,131328.00
241617,12.89,34.23,4104.00
241649,-7.03,25.33,131328.00
241680,13.00,34.32,4104.00
241711,-7.11,25.49,131328.00
241742,12.98,34.49,4104.00
241773,-6.86,25.57,131328.00
241805,13.14,34.40,4104.00
241836,-6.97,25.63,131328.00
241867,12.95,34.34,4104.00
241898,-6.73,26.07,131328.00
241929,12.96,34.42,4104.00
241961,-7.03,26.28,131328.00
241992,13.12,34.41,4104.00
242023,-7.10,26.27,131328.00
242054,13.16,34.79,4104.00
242085,-7.02,26.69,131328.00
242116,13.13,34.66,4104.00
242148,-7.05,26.90,131328.00
242179,13.40,34.56,4104.00
242210,-6.95,27.30,131328.00
242241,13.41,34.71,4104.00
242272,-6.85,27.47,131328.00
242304,13.61,34.96,4104.00
242335,-7.07,27.54,131328.00
242366,13.51,35.09,4104.00
242397,-7.12,27.53,131328.00
242428,13.67,34.78,4104.00
242460,-6.81,28.10,131328.00
242491,13.82,35.01,4104.00
242522,-7.14,28.37,131328.00
242553,13.75,35.20,4104.00
242584,-6.97,28.65,131328.00
242615,13.94,35.23,4104.00
242647,-7.08,28.93,131328.00
242678,14.08,35.30,4104.00
242709,-7.07,29.35,131328.00
242740,14.21,35.58,4104.00
242771,-6.93,29.62,131328.00
242803,14.34,35.98,4104.00
242834,-7.18,29.81,131328.00
242865,14.34,35.67,4104.00
242896,-7.13,29.76,131328.00
242927,14.32,35.80,4104.00
242959,-6.89,29.85,131328.00
242990,14.21,35.63,4104.00
243021,-6.86,29.58,131328.00
243052,14.08,35.79,4104.00
243083,-6.93,29.56,131328.00
243115,14.12,35.24,4104.00
243146,-7.16,29.44,131328.00
243177,14.03,35.40,4104.00
243208,-7.22,29.15,131328.00
243239,14.14,35.41,4104.00
243270,-6.73,29.29,131328.00
243302,14.13,35.37,4104.00
243333,-7.04,29.28,131328.00
243364,14.19,35.42,4104.00
243395,-6.87,29.49,131328.00
243426,14.04,35.55,4104.00
243458,-6.93,29.37,131328.00
243489,14.12,35.47,4104.00
243520,-7.14,29.26,131328.00
243551,14.08,35.85,4104.00
243582,-7.10,29.42,131328.00
243614,14.24,35.48,4104.00
243645,-7.12,29.30,131328.00
243676,14.14,35.44,4104.00
243707,-7.06,29.33,131328.00
243738,14.06,35.60,4104.00
243769,-6.99,29.27,131328.00
243801,14.02,35.48,4104.00
243832,-6.87,29.44,131328.00
243863,14.20,35.79,4104.00
243894,-6.93,29.24,131328.00
243925,14.00,35.54,4104.00
243957,-6.93,29.27,131328.00
243988,14.03,35.64,4104.00
244019,-7.20,29.27,131328.00
244050,13.94,35.50,4104.00
244081,-7.06,28.94,131328.00
244113,14.19,35.75,4104.00
244144,-7.11,29.11,131328.00
244175,14.04,35.64,4104.00
244206,-7.10,29.15,131328.00
244237,14.08,35.84,4104.00
244269,-6.98,29.08,131328.00
244300,14.00,35.68,4104.00
244331,-6.80,29.12,131328.00
244362,14.00,35.66,4104.00
244393,-7.04,28.83,131328.00
244424,13.98,35.47,4104.00
244456,-6.95,29.05,131328.00
244487,13.98,35.77,4104.00
244518,-7.04,28.97,131328.00
244549,14.07,35.30,4104.00
244580,-7.08,28.85,131328.00
244612,14.02,35.28,4104.00
244643,-6.93,28.82,131328.00
244674,14.11,35.60,4104.00
244705,-6.93,28.89,131328.00
244736,13.83,35.44,4104.00
244768,-7.10,28.97,131328.00
244799,13.81,35.40,4104.00
244830,-7.08,28.73,131328.00
244861,14.02,35.20,4104.00
244892,-6.98,28.88,131328.00
244923,13.85,35.30,4104.00
244955,-7.08,28.68,131328.00
244986,13.80,35.17,4104.00
245017,-6.99,28.62,131328.00
245048,13.83,35.27,4104.00
245079,-7.23,28.58,131328.00
245111,13.94,35.42,4104.00
245142,-7.14,28.60,131328.00
245173,13.86,35.31,4104.00
245204,-7.10,28.62,131328.00
245235,13.98,35.49,4104.00
245267,-7.15,28.56,131328.00
245298,13.93,35.48,4104.00
245329,-7.14,28.72,131328.00
245360,13.85,35.28,4104.00
245391,-7.04,28.55,131328.00
245423,13.94,35.01,4104.00
245454,-6.96,28.70,131328.00
245485,13.96,35.40,4104.00
245516,-7.20,28.45,131328.00
245547,13.84,35.14,4104.00
245578,-7.04,28.42,131328.00
245610,13.93,35.40,4104.00
245641,-7.03,28.25,131328.00
245672,13.84,35.26,4104.00
245703,-6.95,28.31,131328.00
245734,13.69,35.03,4104.00
245766,-6.93,28.41,131328.00
245797,13.77,35.11,4104.00
245828,-6.81,28.38,131328.00
245859,13.83,34.83,4104.00
245890,-6.71,28.37,131328.00
245922,13.89,35.19,4104.00
245953,-7.15,28.39,131328.00
245984,13.85,34.91,4104.00
246015,-6.92,28.38,131328.00
246046,13.94,34.90,4104.00
246077,-6.85,28.54,131328.00
246109,13.86,35.23,4104.00
246140,-6.91,28.73,131328.00
246171,13.67,35.13,4104.00
246202,-6.65,28.62,131328.00
246233,13.85,35.07,4104.00
246265,-6.76,28.31,131328.00
246296,13.65,35.14,4104.00
246327,-7.06,28.11,131328.00
246358,13.65,34.81,4104.00
246389,-7.14,28.07,131328.00
246421,13.73,34.97,4104.00
246452,-6.87,27.88,131328.00
246483,13.68,34.85,4104.00
246514,-7.08,27.90,131328.00
246545,13.64,34.96,4104.00
246576,-7.16,27.61,131328.00
246608,13.76,34.74,4104.00
246639,-7.10,27.82,131328.00
246670,13.62,34.67,4104.00
246701,-7.18,27.35,131328.00
246732,13.54,34.80,4104.00
246764,-7.16,27.54,131328.00
246795,13.65,34.60,4104.00
246826,-7.05,27.82,131328.00
246857,13.56,34.62,4104.00
246888,-7.10,27.27,131328.00
246920,13.65,34.58,4104.00
246951,-7.00,27.41,131328.00
246982,13.47,34.69,4104.00
247013,-7.18,27.47,131328.00
247044,13.56,34.83,4104.00
247076,-7.06,27.39,131328.00
247107,13.35,34.65,4104.00
247138,-6.96,27.27,131328.00
247169,13.41,34.74,4104.00
247200,-7.10,26.99,131328.00
247231,13.31,34.58,4104.00
247263,-7.13,27.01,131328.00
247294,13.41,34.60,4104.00
247325,-7.34,26.63,131328.00
247356,13.28,34.67,4104.00
247387,-7.06,26.68,131328.00
247419,13.48,34.38,4104.00
247450,-7.00,26.86,131328.00
247481,13.16,34.32,4104.00
247512,-7.34,26.36,131328.00
247543,13.36,34.59,4104.00
247575,-7.20,26.16,131328.00
247606,13.10,34.32,4104.00
247637,-7.10,26.31,131328.00
247668,13.30,34.06,4104.00
247699,-7.08,26.15,131328.00
247730,13.18,34.37,4104.00
247762,-7.03,26.03,131328.00
247793,13.20,33.99,4104.00
247824,-7.17,25.91,131328.00
247855,13.00,34.10,4104.00
247886,-6.99,25.73,131328.00
247918,13.05,34.19,4104.00
247949,-7.10,26.08,131328.00
247980,13.02,34.18,4104.00
248011,-7.12,25.66,131328.00
248042,12.94,34.17,4104.00
248074,-6.85,25.64,131328.00
248105,12.83,34.19,4104.00
248136,-7.30,25.76,131328.00
248167,13.20,33.97,4104.00
248198,-6.89,25.69,131328.00
248230,13.03,33.99,4104.00
248261,-7.14,25.69,131328.00
248292,12.92,34.07,4104.00
248323,-7.11,25.86,131328.00
248354,13.06,34.19,4104.00
248385,-6.97,25.74,131328.00
248417,12.97,34.28,4104.00
248448,-7.04,25.80,131328.00
248479,13.10,34.33,4104.00
248510,-6.87,26.02,131328.00
248541,13.00,34.19,4104.00
248573,-7.14,26.21,131328.00
248604,13.40,34.46,4104.00
248635,-7.08,26.55,131328.00
248666,13.10,34.39,4104.00
248697,-7.10,26.49,131328.00
248729,13.24,34.38,4104.00
248760,-7.05,26.74,131328.00
248791,13.51,34.32,4104.00
248822,-7.05,27.09,131328.00
248853,13.47,34.67,4104.00
248884,-7.13,27.45,131328.00
248916,13.67,34.67,4104.00
248947,-6.85,27.74,131328.00
248978,13.50,34.87,4104.00
249009,-7.16,27.98,131328.00
249040,13.73,35.02,4104.00
249072,-6.96,28.34,131328.00
249103,13.71,35.26,4104.00
249134,-7.16,28.58,131328.00
249165,14.04,34.98,4104.00
249196,-7.03,28.70,131328.00
249228,13.90,35.35,4104.00
249259,-7.18,29.02,131328.00
249290,14.17,35.74,4104.00
249321,-6.97,29.34,131328.00
249352,14.00,35.70,4104.00
249384,-7.30,29.54,131328.00
249415,14.28,35.93,4104.00
249446,-6.94,29.78,131328.00
249477,14.41,35.67,4104.00
249508,-7.08,29.91,131328.00
249539,14.22,35.93,4104.00
249571,-7.09,29.94,131328.00
249602,14.36,36.05,4104.00
249633,-7.12,29.69,131328.00
249664,14.36,35.60,4104.00
249695,-7.03,29.74,131328.00
249727,14.17,35.72,4104.00
249758,-7.22,29.58,131328.00
249789,14.13,35.53,4104.00
249820,-7.22,29.47,131328.00
249851,14.21,35.72,4104.00
249883,-7.28,29.38,131328.00
249914,14.26,35.34,4104.00
249945,-7.08,29.29,131328.00
249976,14.14,35.70,4104.00
250007,-7.08,29.34,131328.00
250038,14.20,35.50,4104.00
250070,-6.95,29.44,131328.00
250101,13.94,35.34,4104.00
250132,-7.06,29.10,131328.00
250163,14.08,35.28,4104.00
250194,-6.84,28.85,131328.00
250226,13.81,35.19,4104.00
250257,-6.88,28.55,131328.00
250288,13.71,35.08,4104.00
250319,-7.18,28.43,131328.00
250350,13.75,34.95,4104.00
250382,-7.15,28.20,131328.00
250413,13.79,34.70,4104.00
250444,-6.97,27.98,131328.00
250475,13.68,34.72,4104.00
250506,-7.11,27.75,131328.00
250538,13.63,34.72,4104.00
250569,-7.22,27.85,131328.00
250600,13.61,34.88,4104.00
250631,-7.03,27.78,131328.00
250662,13.83,34.91,4104.00
250693,-7.05,27.80,131328.00
250725,13.50,34.83,4104.00
250756,-7.13,27.95,131328.00
250787,13.68,34.70,4104.00
250818,-7.07,28.11,131328.00
250849,13.63,34.92,4104.00
250881,-7.27,27.86,131328.00
250912,13.65,34.89,4104.00
250943,-7.30,28.03,131328.00
250974,13.57,34.91,4104.00
251005,-7.23,28.09,131328.00
251037,13.83,34.69,4104.00
251068,-6.97,27.96,131328.00
251099,13.60,34.88,4104.00
251130,-7.31,27.83,131328.00
251161,13.66,34.99,4104.00
251192,-7.20,27.78,131328.00
251224,13.73,34.65,4104.00
251255,-7.08,27.96,131328.00
251286,13.65,34.97,4104.00
251317,-7.14,27.78,131328.00
251348,13.77,35.00,4104.00
251380,-7.28,27.76,131328.00
251411,13.79,34.66,4104.00
251442,-7.22,27.78,131328.00
251473,13.66,34.97,4104.00
251504,-7.33,27.56,131328.00
251536,13.65,34.74,4104.00
251567,-7.23,27.78,131328.00
251598,13.71,35.10,4104.00
251629,-7.30,27.76,131328.00
251660,13.57,35.10,4104.00
251692,-7.13,27.82,131328.00
251723,13.70,34.88,4104.00
251754,-7.05,27.91,131328.00
251785,13.65,34.94,4104.00
251816,-7.28,27.96,131328.00
251847,13.64,34.93,4104.00
251879,-6.99,27.89,131328.00
251910,13.53,34.69,4104.00
251941,-7.12,27.85,131328.00
251972,13.67,34.68,4104.00
252003,-6.71,27.74,131328.00
252035,13.67,34.60,4104.00
252066,-7.18,27.72,131328.00
252097,13.51,34.79,4104.00
252128,-6.82,27.66,131328.00
252159,13.47,34.68,4104.00
252191,-7.10,27.72,131328.00
252222,13.51,34.83,4104.00
252253,-6.87,27.69,131328.00
252284,13.49,34.76,4104.00
252315,-7.16,27.62,131328.00
252346,13.62,34.79,4104.00
252378,-7.18,27.45,131328.00
252409,13.71,34.87,4104.00
252440,-7.03,27.48,131328.00
252471,13.63,34.49,4104.00
252502,-6.96,27.62,131328.00
252534,13.62,34.43,4104.00
252565,-7.03,27.62,131328.00
252596,13.59,34.53,4104.00
252627,-7.04,27.49,131328.00
252658,13.64,34.41,4104.00
252690,-6.99,27.64,131328.00
252721,13.58,34.53,4104.00
252752,-6.84,27.80,131328.00
252783,13.67,34.48,4104.00
252814,-7.26,27.49,131328.00
252846,13.45,34.71,4104.00
252877,-7.10,27.68,131328.00
252908,13.37,34.77,4104.00
252939,-6.75,27.75,131328.00
252970,13.47,34.80,4104.00
253001,-6.85,27.66,131328.00
253033,13.34,34.72,4104.00
253064,-6.86,27.58,131328.00
253095,13.36,34.79,4104.00
253126,-7.04,27.70,131328.00
253157,13.58,35.05,4104.00
253189,-7.22,27.55,131328.00
253220,13.52,34.67,4104.00
253251,-7.05,27.37,131328.00
253282,13.43,34.77,4104.00
253313,-7.10,27.47,131328.00
253345,13.43,34.52,4104.00
253376,-6.98,27.37,131328.00
253407,13.45,34.48,4104.00
253438,-6.89,27.25,131328.00
253469,13.39,34.63,4104.00
253500,-7.05,27.18,131328.00
253532,13.42,34.70,4104.00
253563,-6.82,27.27,131328.00
253594,13.43,34.79,4104.00
253625,-7.06,27.19,131328.00
253656,13.39,34.76,4104.00
253688,-7.01,27.14,131328.00
253719,13.51,34.81,4104.00
253750,-7.08,27.10,131328.00
253781,13.56,34.40,4104.00
253812,-6.81,27.16,131328.00
253844,13.36,34.72,4104.00
253875,-7.15,27.13,131328.00
253906,13.51,34.47,4104.00
253937,-6.97,27.11,131328.00
253968,13.30,34.49,4104.00
254000,-7.04,26.94,131328.00
254031,13.30,34.44,4104.00
254062,-7.03,26.86,131328.00
254093,13.31,34.41,4104.00
